#doc 1							
0	Eyes	B-NC	['Hypernym', 'Hypernym']	[3, 3]	B-NC	O	O
26	United	B-NC	['N']	[26]	B-NC	O	O
27	States	B-NC	['N']	[27]	B-NC	O	O
28	Army	B-NC	['N']	[28]	B-NC	O	O
29	Air	B-NC	['N']	[29]	B-NC	O	O
30	Force	B-NC	['N']	[30]	B-NC	O	O
31	B-29	B-NC	['N']	[31]	B-NC	O	O
32	Superfortress	B-NC	['N']	[32]	B-NC	O	O
33	Enola	B-NC	['N']	[33]	B-NC	O	O
34	Gay	B-NC	['N']	[34]	B-NC	O	O
#doc 72							
0	The	O	['N']	[0]	O	O	O
1	recommendation	B-NC	['N']	[1]	B-NC	O	O
2	to	O	['N']	[2]	O	O	O
3	drop	O	['N']	[3]	O	O	O
4	the	O	['N']	[4]	O	O	O
5	atomic	O	['N']	[5]	O	O	O
6	bomb	B-NC	['N']	[6]	B-NC	O	O
7	without	O	['N']	[7]	O	O	O
8	warning	B-NC	['Hypernym']	[1]	B-NC	O	O
9	was	O	['N']	[9]	O	O	O
10	made	O	['N']	[10]	O	O	O
11	by	O	['N']	[11]	O	O	O
12	an	O	['N']	[12]	O	O	O
13	eight-man	B-NC	['N']	[13]	B-NC	O	O
14	committee	B-NC	['N']	[14]	B-NC	O	O
15	headed	O	['N']	[15]	O	O	O
16	by	O	['N']	[16]	O	O	O
17	George	B-NC	['N']	[17]	B-NC	O	O
18	Harrison	B-NC	['N']	[18]	B-NC	O	O
19	who	O	['N']	[19]	O	O	O
20	was	O	['N']	[20]	O	O	O
21	Secretary	B-NC	['Holonym']	[14]	B-NC	O	O
22	of	O	['N']	[22]	O	O	O
23	War	B-NC	['N']	[23]	B-NC	O	O
24	Henry	B-NC	['N']	[24]	B-NC	O	O
25	Stimson	B-NC	['N']	[25]	B-NC	O	O
26	's	O	['N']	[26]	O	O	O
27	special	O	['N']	[27]	O	O	O
28	assistant	B-NC	['Co-Hyponym']	[21]	B-NC	O	O
29	for	O	['N']	[29]	O	O	O
30	matters	B-NC	['N']	[30]	B-NC	O	O
31	relating	O	['N']	[31]	O	O	O
32	to	O	['N']	[32]	O	O	O
33	the	O	['N']	[33]	O	O	O
34	development	B-NC	['N']	[34]	B-NC	O	O
35	of	O	['N']	[35]	O	O	O
36	the	O	['N']	[36]	O	O	O
37	atomic	O	['N']	[37]	O	O	O
38	bomb	B-NC	['N']	[38]	B-NC	O	O
39	.	O	['N']	[39]	O	O	O
40	Both	O	['N']	[40]	O	O	O
41	Harrison	B-NC	['N']	[41]	B-NC	O	O
42	and	O	['N']	[42]	O	O	O
43	Stimson	B-NC	['N']	[43]	B-NC	O	O
44	were	O	['N']	[44]	O	O	O
45	members	B-NC	['Holonym']	[14]	B-NC	O	O
46	of	O	['N']	[46]	O	O	O
47	Skull	B-NC	['N']	[47]	B-NC	O	O
48	and	O	['N']	[48]	O	O	O
#doc 73							
0	Three	B-NC	['N']	[0]	B-NC	O	O
1	days	B-NC	['N']	[1]	B-NC	O	O
2	later	O	['N']	[2]	O	O	O
3	,	O	['N']	[3]	O	O	O
4	another	O	['N']	[4]	O	O	O
5	atomic	O	['N']	[5]	O	O	O
6	bomb	B-NC	['N']	[6]	B-NC	O	O
7	""""	O	['N']	[7]	O	O	O
8	Fat	B-NC	['N']	[8]	B-NC	O	O
9	Man	B-NC	['N']	[9]	B-NC	O	O
10	""""	O	['N']	[10]	O	O	O
11	,	O	['N']	[11]	O	O	O
12	was	O	['N']	[12]	O	O	O
13	dropped	O	['N']	[13]	O	O	O
14	on	O	['N']	[14]	O	O	O
15	nearby	O	['N']	[15]	O	O	O
16	Nagasaki	B-NC	['N']	[16]	B-NC	O	O
#doc 74							
0	The	O	['N']	[0]	O	O	O
1	Japanese	O	['N']	[1]	O	O	O
2	Government	B-NC	['N']	[2]	B-NC	O	O
3	surrendered	O	['N']	[3]	O	O	O
4	unconditionally	O	['N']	[4]	O	O	O
5	on	O	['N']	[5]	O	O	O
6	15	O	['N']	[6]	O	O	O
7	August	B-NC	['N']	[7]	B-NC	O	O
8	,	O	['N']	[8]	O	O	O
9	and	O	['N']	[9]	O	O	O
10	signed	O	['N']	[10]	O	O	O
11	the	O	['N']	[11]	O	O	O
12	formal	O	['N']	[12]	O	O	O
13	surrender	B-NC	['N']	[13]	B-NC	O	O
14	on	O	['N']	[14]	O	O	O
15	the	O	['N']	[15]	O	O	O
16	USS	B-NC	['N']	[16]	B-NC	O	O
17	Missouri	B-NC	['N']	[17]	B-NC	O	O
18	on	O	['N']	[18]	O	O	O
19	2	O	['N']	[19]	O	O	O
20	September	B-NC	['N']	[20]	B-NC	O	O
21	in	O	['N']	[21]	O	O	O
22	Tokyo	B-NC	['N']	[22]	B-NC	O	O
23	Bay	B-NC	['N']	[23]	B-NC	O	O
#doc 75							
0	The	B-NC	['N']	[0]	B-NC	O	O
1	dropping	O	['N']	[1]	O	O	O
2	of	O	['N']	[2]	O	O	O
3	the	O	['N']	[3]	O	O	O
4	bomb	B-NC	['N']	[4]	B-NC	O	O
5	has	O	['N']	[5]	O	O	O
6	been	O	['N']	[6]	O	O	O
7	condemned	O	['N']	[7]	O	O	O
8	by	O	['N']	[8]	O	O	O
9	critics	B-NC	['N']	[9]	B-NC	O	O
10	and	O	['N']	[10]	O	O	O
11	anti-nuclear	O	['N']	[11]	O	O	O
12	campaigners	B-NC	['N']	[12]	B-NC	O	O
13	,	O	['N']	[13]	O	O	O
14	who	O	['N']	[14]	O	O	O
15	say	O	['N']	[15]	O	O	O
16	other	O	['N']	[16]	O	O	O
17	methods	B-NC	['N']	[17]	B-NC	O	O
18	could	O	['N']	[18]	O	O	O
19	have	O	['N']	[19]	O	O	O
20	been	O	['N']	[20]	O	O	O
21	used	O	['N']	[21]	O	O	O
22	to	O	['N']	[22]	O	O	O
23	end	O	['N']	[23]	O	O	O
24	the	O	['N']	[24]	O	O	O
25	war	B-NC	['N']	[25]	B-NC	O	O
26	.	O	['N']	[26]	O	O	O
27	Advocates	B-NC	['N']	[27]	B-NC	O	O
28	,	O	['N']	[28]	O	O	O
29	however	O	['N']	[29]	O	O	O
30	,	O	['N']	[30]	O	O	O
31	say	O	['N']	[31]	O	O	O
32	that	O	['N']	[32]	O	O	O
33	an	O	['N']	[33]	O	O	O
34	invasion	B-NC	['N']	[34]	B-NC	O	O
35	of	O	['N']	[35]	O	O	O
36	Japan	B-NC	['N']	[36]	B-NC	O	O
37	—	O	['N']	[37]	O	O	O
38	to	O	['N']	[38]	O	O	O
39	be	O	['N']	[39]	O	O	O
40	known	O	['N']	[40]	O	O	O
41	as	O	['N']	[41]	O	O	O
42	Operation	B-NC	['N']	[42]	B-NC	O	O
43	Downfall	B-NC	['N']	[43]	B-NC	O	O
44	—	O	['N']	[44]	O	O	O
45	would	O	['N']	[45]	O	O	O
46	have	O	['N']	[46]	O	O	O
47	cost	O	['N']	[47]	O	O	O
48	millions	B-NC	['N']	[48]	B-NC	O	O
49	of	O	['N']	[49]	O	O	O
50	Allied	B-NC	['N']	[50]	B-NC	O	O
51	and	O	['N']	[51]	O	O	O
52	Japanese	O	['N']	[52]	O	O	O
53	lives	B-NC	['N']	[53]	B-NC	O	O
54	,	O	['N']	[54]	O	O	O
55	citing	O	['N']	[55]	O	O	O
56	the	O	['N']	[56]	O	O	O
57	ferocity	B-NC	['N']	[57]	B-NC	O	O
58	of	O	['N']	[58]	O	O	O
59	fighting	O	['N']	[59]	O	O	O
60	experienced	O	['N']	[60]	O	O	O
61	during	O	['N']	[61]	O	O	O
62	the	O	['N']	[62]	O	O	O
63	Battle	B-NC	['N']	[63]	B-NC	O	O
64	of	O	['N']	[64]	O	O	O
65	Okinawa	B-NC	['N']	[65]	B-NC	O	O
66	,	O	['N']	[66]	O	O	O
67	and	O	['N']	[67]	O	O	O
68	that	O	['N']	[68]	O	O	O
69	the	O	['N']	[69]	O	O	O
70	bombings	B-NC	['N']	[70]	B-NC	O	O
71	avoided	O	['N']	[71]	O	O	O
72	this	O	['N']	[72]	O	O	O
#doc 76							
0	Approximately	O	['N']	[0]	O	O	O
1	140,000	O	['N']	[1]	O	O	O
2	people	B-NC	['Holonym']	[28]	B-NC	O	O
3	died	O	['N']	[3]	O	O	O
4	within	O	['N']	[4]	O	O	O
5	days	B-NC	['N']	[5]	B-NC	O	O
6	from	O	['N']	[6]	O	O	O
7	the	O	['N']	[7]	O	O	O
8	initial	O	['N']	[8]	O	O	O
9	blast	B-NC	['N']	[9]	B-NC	O	O
10	and	O	['N']	[10]	O	O	O
11	during	O	['N']	[11]	O	O	O
12	the	O	['N']	[12]	O	O	O
13	following	O	['N']	[13]	O	O	O
14	year	B-NC	['N']	[14]	B-NC	O	O
15	from	O	['N']	[15]	O	O	O
16	radiation	B-NC	['N']	[16]	B-NC	O	O
17	.	O	['N']	[17]	O	O	O
18	The	O	['N']	[18]	O	O	O
19	total	O	['N']	[19]	O	O	O
20	death	B-NC	['N']	[20]	B-NC	O	O
21	toll	B-NC	['N']	[21]	B-NC	O	O
22	was	O	['N']	[22]	O	O	O
23	almost	O	['N']	[23]	O	O	O
24	half	O	['N']	[24]	O	O	O
25	of	O	['N']	[25]	O	O	O
26	Hiroshima	B-NC	['N']	[26]	B-NC	O	O
27	's	O	['N']	[27]	O	O	O
28	population	B-NC	['N']	[28]	B-NC	O	O
#doc 77							
0	""""	O	['N']	[0]	O	O	O
1	As	O	['N']	[1]	O	O	O
2	the	O	['N']	[2]	O	O	O
3	years	B-NC	['N']	[3]	B-NC	O	O
4	go	O	['N']	[4]	O	O	O
5	by	O	['N']	[5]	O	O	O
6	so	O	['N']	[6]	O	O	O
7	many	O	['N']	[7]	O	O	O
8	of	O	['N']	[8]	O	O	O
9	my	O	['N']	[9]	O	O	O
10	friends	B-NC	['N']	[10]	B-NC	O	O
11	and	O	['N']	[11]	O	O	O
12	relatives	B-NC	['Co-Hyponym']	[10]	B-NC	O	O
13	die	O	['N']	[13]	O	O	O
14	.	O	['N']	[14]	O	O	O
15	This	O	['N']	[15]	O	O	O
16	must	O	['N']	[16]	O	O	O
17	not	O	['N']	[17]	O	O	O
18	be	O	['N']	[18]	O	O	O
19	forgotten	O	['N']	[19]	O	O	O
20	.	O	['N']	[20]	O	O	O
21	""""	O	['N']	[21]	O	O	O
22	Sunao	B-NC	['N']	[22]	B-NC	O	O
23	Tsuboi	B-NC	['N']	[23]	B-NC	O	O
24	,	O	['N']	[24]	O	O	O
25	a	O	['N']	[25]	O	O	O
26	survivor	B-NC	['Co-Hyponym']	[10]	B-NC	O	O
27	of	O	['N']	[27]	O	O	O
28	the	O	['N']	[28]	O	O	O
29	bombing	B-NC	['N']	[29]	B-NC	O	O
30	,	O	['N']	[30]	O	O	O
31	said	O	['N']	[31]	O	O	O
32	.	O	['N']	[32]	O	O	O
33	Now	O	['N']	[33]	O	O	O
34	he	O	['N']	[34]	O	O	O
35	is	O	['N']	[35]	O	O	O
36	80	O	['N']	[36]	O	O	O
37	,	O	['N']	[37]	O	O	O
38	and	O	['N']	[38]	O	O	O
39	he	O	['N']	[39]	O	O	O
40	recounted	O	['N']	[40]	O	O	O
41	some	O	['N']	[41]	O	O	O
42	of	O	['N']	[42]	O	O	O
43	the	O	['N']	[43]	O	O	O
44	details	B-NC	['N']	[44]	B-NC	O	O
45	of	O	['N']	[45]	O	O	O
46	what	O	['N']	[46]	O	O	O
47	he	O	['N']	[47]	O	O	O
48	witnessed	O	['N']	[48]	O	O	O
49	that	O	['N']	[49]	O	O	O
50	day	B-NC	['N']	[50]	B-NC	O	O
#doc 78							
0	""""	O	['N']	[0]	O	O	O
1	We	O	['N']	[1]	O	O	O
2	were	O	['N']	[2]	O	O	O
3	all	O	['N']	[3]	O	O	O
4	barefoot	O	['N']	[4]	O	O	O
5	.	O	['N']	[5]	O	O	O
6	One	O	['N']	[6]	O	O	O
7	woman	B-NC	['N']	[7]	B-NC	O	O
8	's	O	['N']	[8]	O	O	O
9	skin	B-NC	['Holonym', 'Holonym']	[7, 14]	B-NC	O	O
10	was	O	['N']	[10]	O	O	O
11	hanging	O	['N']	[11]	O	O	O
12	from	O	['N']	[12]	O	O	O
13	her	O	['N']	[13]	O	O	O
14	chest	B-NC	['Holonym']	[7]	B-NC	O	O
15	,	O	['N']	[15]	O	O	O
16	another	O	['N']	[16]	O	O	O
17	woman	B-NC	['N']	[17]	B-NC	O	O
18	's	O	['N']	[18]	O	O	O
19	eye	B-NC	['Holonym', 'Holonym']	[17, 24]	B-NC	O	O
20	was	O	['N']	[20]	O	O	O
21	hanging	O	['N']	[21]	O	O	O
22	from	O	['N']	[22]	O	O	O
23	its	O	['N']	[23]	O	O	O
24	socket	B-NC	['N']	[24]	B-NC	O	O
25	and	O	['N']	[25]	O	O	O
26	resting	O	['N']	[26]	O	O	O
27	on	O	['N']	[27]	O	O	O
28	her	O	['N']	[28]	O	O	O
29	chin	B-NC	['Holonym']	[17]	B-NC	O	O
30	,	O	['N']	[30]	O	O	O
31	and	O	['N']	[31]	O	O	O
32	one	O	['N']	[32]	O	O	O
33	young	O	['N']	[33]	O	O	O
34	girl	B-NC	['Co-Hyponym']	[17]	B-NC	O	O
35	's	O	['N']	[35]	O	O	O
36	guts	B-NC	['Holonym']	[34]	B-NC	O	O
37	had	O	['N']	[37]	O	O	O
38	spilled	O	['N']	[38]	O	O	O
39	out	O	['N']	[39]	O	O	O
40	.	O	['N']	[40]	O	O	O
#doc 79							
0	Tsuboi	B-NC	['N']	[0]	B-NC	O	O
1	saw	O	['N']	[1]	O	O	O
2	people	B-NC	['N']	[2]	B-NC	O	O
3	jumping	O	['N']	[3]	O	O	O
4	into	O	['N']	[4]	O	O	O
5	a	O	['N']	[5]	O	O	O
6	river	B-NC	['N']	[6]	B-NC	O	O
7	which	O	['N']	[7]	O	O	O
8	was	O	['N']	[8]	O	O	O
9	already	O	['N']	[9]	O	O	O
10	full	O	['N']	[10]	O	O	O
11	of	O	['N']	[11]	O	O	O
12	bodies	B-NC	['N']	[12]	B-NC	O	O
13	.	O	['N']	[13]	O	O	O
14	He	O	['N']	[14]	O	O	O
15	said	O	['N']	[15]	O	O	O
16	,	O	['N']	[16]	O	O	O
17	""""	O	['N']	[17]	O	O	O
18	I	O	['N']	[18]	O	O	O
19	was	O	['N']	[19]	O	O	O
20	thinking	O	['N']	[20]	O	O	O
21	that	O	['N']	[21]	O	O	O
22	if	O	['N']	[22]	O	O	O
23	I	O	['N']	[23]	O	O	O
24	die	O	['N']	[24]	O	O	O
25	here	O	['N']	[25]	O	O	O
26	,	O	['N']	[26]	O	O	O
27	I	O	['N']	[27]	O	O	O
28	would	O	['N']	[28]	O	O	O
29	feel	O	['N']	[29]	O	O	O
30	so	O	['N']	[30]	O	O	O
31	sad	O	['N']	[31]	O	O	O
32	and	O	['N']	[32]	O	O	O
33	alone	O	['N']	[33]	O	O	O
34	.	O	['N']	[34]	O	O	O
35	Everyone	B-NC	['N']	[35]	B-NC	O	O
36	had	O	['N']	[36]	O	O	O
37	given	O	['N']	[37]	O	O	O
38	up	O	['N']	[38]	O	O	O
39	;	O	['N']	[39]	O	O	O
40	no	O	['N']	[40]	O	O	O
41	help	B-NC	['N']	[41]	B-NC	O	O
42	was	O	['N']	[42]	O	O	O
43	coming	O	['N']	[43]	O	O	O
44	.	O	['N']	[44]	O	O	O
45	We	O	['N']	[45]	O	O	O
46	were	O	['N']	[46]	O	O	O
47	beyond	O	['N']	[47]	O	O	O
48	pain	B-NC	['N']	[48]	B-NC	O	O
49	.	O	['N']	[49]	O	O	O
50	""""	O	['N']	[50]	O	O	O
51	Tsuboi	B-NC	['N']	[51]	B-NC	O	O
52	has	O	['N']	[52]	O	O	O
53	since	O	['N']	[53]	O	O	O
54	lost	O	['N']	[54]	O	O	O
55	skin	B-NC	['Holonym', 'Holonym', 'Holonym']	[67, 60, 58]	B-NC	O	O
56	on	O	['N']	[56]	O	O	O
57	his	O	['N']	[57]	O	O	O
58	forehead	B-NC	['N']	[58]	B-NC	O	O
59	and	O	['N']	[59]	O	O	O
60	nose	B-NC	['Co-Hyponym']	[58]	B-NC	O	O
61	as	O	['N']	[61]	O	O	O
62	well	O	['N']	[62]	O	O	O
63	as	O	['N']	[63]	O	O	O
64	part	B-NC	['N']	[64]	B-NC	O	O
65	of	O	['N']	[65]	O	O	O
66	his	O	['N']	[66]	O	O	O
67	ears	B-NC	['Co-Hyponym']	[58]	B-NC	O	O
68	.	O	['N']	[68]	O	O	O
69	He	O	['N']	[69]	O	O	O
70	still	O	['N']	[70]	O	O	O
71	goes	O	['N']	[71]	O	O	O
72	to	O	['N']	[72]	O	O	O
73	hospital	B-NC	['N']	[73]	B-NC	O	O
74	every	O	['N']	[74]	O	O	O
75	two	O	['N']	[75]	O	O	O
76	weeks	B-NC	['N']	[76]	B-NC	O	O
77	for	O	['N']	[77]	O	O	O
78	treatment	B-NC	['Hypernym']	[41]	B-NC	O	O
#doc 80							
0	German	O	['N']	[0]	O	O	O
1	weekly	O	['N']	[1]	O	O	O
2	publication	B-NC	['Hypernym']	[37]	B-NC	O	O
3	Der	B-NC	['N']	[3]	B-NC	O	O
4	Spiegel	B-NC	['N']	[4]	B-NC	O	O
5	yesterday	B-NC	['N']	[5]	B-NC	O	O
6	accused	O	['N']	[6]	O	O	O
7	the	O	['N']	[7]	O	O	O
8	United	B-NC	['N']	[8]	B-NC	O	O
9	States	B-NC	['N']	[9]	B-NC	O	O
10	'	O	['N']	[10]	O	O	O
11	National	B-NC	['N']	[11]	B-NC	O	O
12	Security	B-NC	['N']	[12]	B-NC	O	O
13	Agency	B-NC	['N']	[13]	B-NC	O	O
14	(	O	['N']	[14]	O	O	O
15	NSA	B-NC	['N']	[15]	B-NC	O	O
16	)	O	['N']	[16]	O	O	O
17	of	O	['N']	[17]	O	O	O
18	spying	O	['N']	[18]	O	O	O
19	on	O	['N']	[19]	O	O	O
20	the	O	['N']	[20]	O	O	O
21	United	B-NC	['N']	[21]	B-NC	O	O
22	Nations	B-NC	['N']	[22]	B-NC	O	O
23	headquarters	B-NC	['N']	[23]	B-NC	O	O
24	in	O	['N']	[24]	O	O	O
25	New	B-NC	['N']	[25]	B-NC	O	O
26	York	B-NC	['N']	[26]	B-NC	O	O
27	.	O	['N']	[27]	O	O	O
28	The	O	['N']	[28]	O	O	O
29	magazine	B-NC	['Hypernym']	[2]	B-NC	O	O
30	claims	O	['N']	[30]	O	O	O
31	to	O	['N']	[31]	O	O	O
32	have	O	['N']	[32]	O	O	O
33	access	B-NC	['N']	[33]	B-NC	O	O
34	to	O	['N']	[34]	O	O	O
35	official	O	['N']	[35]	O	O	O
36	NSA	B-NC	['N']	[36]	B-NC	O	O
37	documents	B-NC	['N']	[37]	B-NC	O	O
38	,	O	['N']	[38]	O	O	O
39	provided	O	['N']	[39]	O	O	O
40	by	O	['N']	[40]	O	O	O
41	former	O	['N']	[41]	O	O	O
42	NSA	B-NC	['N']	[42]	B-NC	O	O
43	and	O	['N']	[43]	O	O	O
44	CIA	B-NC	['N']	[44]	B-NC	O	O
45	computer	B-NC|B-NC	['N']	[45]	B-NC	B-NC	O
46	specialist	I-NC|B-NC	['N']	[46]	I-NC	B-NC	O
47	and	O	['N']	[47]	O	O	O
48	current	O	['N']	[48]	O	O	O
49	fugitive	B-NC	['Co-Hyponym']	[45]	B-NC	O	O
50	Edward	B-NC	['N']	[50]	B-NC	O	O
51	Snowden	B-NC	['N']	[51]	B-NC	O	O
#doc 81							
0	If	O	['N']	[0]	O	O	O
1	the	O	['N']	[1]	O	O	O
2	allegations	B-NC	['N']	[2]	B-NC	O	O
3	of	O	['N']	[3]	O	O	O
4	bugging	O	['N']	[4]	O	O	O
5	are	O	['N']	[5]	O	O	O
6	confirmed	O	['N']	[6]	O	O	O
7	,	O	['N']	[7]	O	O	O
8	it	O	['N']	[8]	O	O	O
9	would	O	['N']	[9]	O	O	O
10	mean	O	['N']	[10]	O	O	O
11	that	O	['N']	[11]	O	O	O
12	the	O	['N']	[12]	O	O	O
13	United	B-NC	['N']	[13]	B-NC	O	O
14	States	B-NC	['N']	[14]	B-NC	O	O
15	has	O	['N']	[15]	O	O	O
16	breached	O	['N']	[16]	O	O	O
17	International	B-NC	['N']	[17]	B-NC	O	O
18	Treaties	B-NC	['N']	[18]	B-NC	O	O
19	including	O	['N']	[19]	O	O	O
20	the	O	['N']	[20]	O	O	O
21	1946	O	['N']	[21]	O	O	O
22	Convention	B-NC	['N']	[22]	B-NC	O	O
23	on	O	['N']	[23]	O	O	O
24	the	O	['N']	[24]	O	O	O
25	Privileges	B-NC	['N']	[25]	B-NC	O	O
26	and	O	['N']	[26]	O	O	O
27	Immunities	B-NC	['N']	[27]	B-NC	O	O
28	of	O	['N']	[28]	O	O	O
29	the	O	['N']	[29]	O	O	O
30	United	B-NC	['N']	[30]	B-NC	O	O
31	Nations	B-NC	['N']	[31]	B-NC	O	O
32	.	O	['N']	[32]	O	O	O
33	The	O	['N']	[33]	O	O	O
34	Treaty	B-NC	['N']	[34]	B-NC	O	O
35	states	O	['N']	[35]	O	O	O
36	that	O	['N']	[36]	O	O	O
37	countries	B-NC	['N']	[37]	B-NC	O	O
38	must	O	['N']	[38]	O	O	O
39	not	O	['N']	[39]	O	O	O
40	carry	O	['N']	[40]	O	O	O
41	out	O	['N']	[41]	O	O	O
42	covert	O	['N']	[42]	O	O	O
43	operations	B-NC	['Hypernym']	[50]	B-NC	O	O
44	that	O	['N']	[44]	O	O	O
45	relate	O	['N']	[45]	O	O	O
46	to	O	['N']	[46]	O	O	O
47	the	O	['N']	[47]	O	O	O
48	UN	B-NC	['N']	[48]	B-NC	O	O
49	's	O	['N']	[49]	O	O	O
50	activities	B-NC	['N']	[50]	B-NC	O	O
#doc 82							
0	""""	O	['N']	[0]	O	O	O
1	The	O	['N']	[1]	O	O	O
2	property	B-NC	['N']	[2]	B-NC	O	O
3	and	O	['N']	[3]	O	O	O
4	assets	B-NC	['Hypernym']	[2]	B-NC	O	O
5	of	O	['N']	[5]	O	O	O
6	the	O	['N']	[6]	O	O	O
7	United	B-NC	['N']	[7]	B-NC	O	O
8	Nations	B-NC	['N']	[8]	B-NC	O	O
9	,	O	['N']	[9]	O	O	O
10	wherever	O	['N']	[10]	O	O	O
11	located	O	['N']	[11]	O	O	O
12	and	O	['N']	[12]	O	O	O
13	by	O	['N']	[13]	O	O	O
14	whomsoever	O	['N']	[14]	O	O	O
15	held	O	['N']	[15]	O	O	O
16	,	O	['N']	[16]	O	O	O
17	shall	O	['N']	[17]	O	O	O
18	be	O	['N']	[18]	O	O	O
19	immune	O	['N']	[19]	O	O	O
20	from	O	['N']	[20]	O	O	O
21	search	B-NC	['Hypernym']	[33]	B-NC	O	O
22	,	O	['N']	[22]	O	O	O
23	requisition	B-NC	['Hypernym']	[33]	B-NC	O	O
24	,	O	['N']	[24]	O	O	O
25	confiscation	B-NC	['Hypernym']	[33]	B-NC	O	O
26	,	O	['N']	[26]	O	O	O
27	expropriation	B-NC	['Hypernym']	[25]	B-NC	O	O
28	and	O	['N']	[28]	O	O	O
29	any	O	['N']	[29]	O	O	O
30	other	O	['N']	[30]	O	O	O
31	form	B-NC	['N']	[31]	B-NC	O	O
32	of	O	['N']	[32]	O	O	O
33	interference	B-NC	['Hypernym']	[44]	B-NC	O	O
34	,	O	['N']	[34]	O	O	O
35	whether	O	['N']	[35]	O	O	O
36	by	O	['N']	[36]	O	O	O
37	executive	O	['N']	[37]	O	O	O
38	,	O	['N']	[38]	O	O	O
39	administrative	O	['N']	[39]	O	O	O
40	,	O	['N']	[40]	O	O	O
41	judicial	O	['N']	[41]	O	O	O
42	or	O	['N']	[42]	O	O	O
43	legislative	O	['N']	[43]	O	O	O
44	action	B-NC	['N']	[44]	B-NC	O	O
45	""""	O	['N']	[45]	O	O	O
46	,	O	['N']	[46]	O	O	O
47	the	O	['N']	[47]	O	O	O
48	Convention	B-NC	['N']	[48]	B-NC	O	O
49	stipulates	O	['N']	[49]	O	O	O
#doc 83							
0	The	O	['N']	[0]	O	O	O
1	documents	B-NC	['N']	[1]	B-NC	O	O
2	analysed	O	['N']	[2]	O	O	O
3	by	O	['N']	[3]	O	O	O
4	Der	B-NC	['N']	[4]	B-NC	O	O
5	Spiegel	B-NC	['N']	[5]	B-NC	O	O
6	indicate	O	['N']	[6]	O	O	O
7	that	O	['N']	[7]	O	O	O
8	the	O	['N']	[8]	O	O	O
9	NSA	B-NC	['N']	[9]	B-NC	O	O
10	runs	O	['N']	[10]	O	O	O
11	bugging	O	['N']	[11]	O	O	O
12	programs	B-NC	['N']	[12]	B-NC	O	O
13	in	O	['N']	[13]	O	O	O
14	more	O	['N']	[14]	O	O	O
15	than	O	['N']	[15]	O	O	O
16	80	O	['N']	[16]	O	O	O
17	embassies	B-NC	['N']	[17]	B-NC	O	O
18	and	O	['N']	[18]	O	O	O
19	consulates	B-NC	['Co-Hyponym']	[17]	B-NC	O	O
20	across	O	['N']	[20]	O	O	O
21	the	O	['N']	[21]	O	O	O
22	globe	B-NC	['N']	[22]	B-NC	O	O
23	,	O	['N']	[23]	O	O	O
24	in	O	['N']	[24]	O	O	O
25	what	O	['N']	[25]	O	O	O
26	is	O	['N']	[26]	O	O	O
27	reportedly	O	['N']	[27]	O	O	O
28	called	O	['N']	[28]	O	O	O
29	the	O	['N']	[29]	O	O	O
30	""""	O	['N']	[30]	O	O	O
31	Special	O	['N']	[31]	O	O	O
32	Collection	B-NC	['N']	[32]	B-NC	O	O
33	Service	B-NC	['N']	[33]	B-NC	O	O
34	""""	O	['N']	[34]	O	O	O
#doc 84							
0	Der	B-NC	['N']	[0]	B-NC	O	O
1	Spiegel	B-NC	['N']	[1]	B-NC	O	O
2	claimed	O	['N']	[2]	O	O	O
3	that	O	['N']	[3]	O	O	O
4	,	O	['N']	[4]	O	O	O
5	according	O	['N']	[5]	O	O	O
6	to	O	['N']	[6]	O	O	O
7	their	O	['N']	[7]	O	O	O
8	intelligence	B-NC	['N']	[8]	B-NC	O	O
9	,	O	['N']	[9]	O	O	O
10	the	O	['N']	[10]	O	O	O
11	NSA	B-NC	['N']	[11]	B-NC	O	O
12	was	O	['N']	[12]	O	O	O
13	able	O	['N']	[13]	O	O	O
14	to	O	['N']	[14]	O	O	O
15	bug	O	['N']	[15]	O	O	O
16	the	O	['N']	[16]	O	O	O
17	UN	B-NC	['N']	[17]	B-NC	O	O
18	headquarters	B-NC	['N']	[18]	B-NC	O	O
19	by	O	['N']	[19]	O	O	O
20	hacking	O	['N']	[20]	O	O	O
21	into	O	['N']	[21]	O	O	O
22	its	O	['N']	[22]	O	O	O
23	video	B-NC	['N']	[23]	B-NC	O	O
24	conferencing	I-NC	['N']	[24]	I-NC	O	O
25	system	I-NC|B-NC	['N']	[25]	I-NC	B-NC	O
26	in	O	['N']	[26]	O	O	O
27	the	O	['N']	[27]	O	O	O
28	summer	B-NC	['N']	[28]	B-NC	O	O
29	of	O	['N']	[29]	O	O	O
30	2012	O	['N']	[30]	O	O	O
31	.	O	['N']	[31]	O	O	O
32	Their	O	['N']	[32]	O	O	O
33	article	B-NC	['Hypernym']	[39]	B-NC	O	O
34	included	O	['N']	[34]	O	O	O
35	quotes	B-NC	['Holonym']	[33]	B-NC	O	O
36	from	O	['N']	[36]	O	O	O
37	the	O	['N']	[37]	O	O	O
38	leaked	O	['N']	[38]	O	O	O
39	documents	B-NC	['N']	[39]	B-NC	O	O
40	like	O	['N']	[40]	O	O	O
41	""""	O	['N']	[41]	O	O	O
42	“	B-NC	['N']	[42]	B-NC	O	O
43	The	O	['N']	[43]	O	O	O
44	data	B-NC|B-NC	['N']	[44]	B-NC	B-NC	O
